acc,top_1,top_2,top_3,top_4,cover_80,top-p,time_top_1,time_top_2,time_top_3,time_top_4,time_cover_80,time_top-p
0.6119999885559082,5.072569847106934,4.59963321685791,4.463999271392822,4.4180755615234375,4.89186954498291,5.066502757420763,0.6763192090988159,1.9515821013450623,3.0820237669944763,3.9378425154685974,0.8252741966247559,0.6784286901950837
0.6000000238418579,5.073634147644043,4.6106791496276855,4.459639072418213,4.416442394256592,4.889949321746826,5.065010043961927,0.6436885709762573,1.9049556965827943,3.0403832907676698,3.9333836550712586,0.7745093221664429,0.6466450889110565
0.6060000061988831,5.027637004852295,4.591337203979492,4.461306571960449,4.41484260559082,4.8690619468688965,5.023989172281698,0.6412909014225006,2.0789419395923616,3.0430439693927767,3.931493876695633,0.7748957855701446,0.64213458943367
0.6019999980926514,5.069139003753662,4.594498157501221,4.463708400726318,4.419116497039795,4.875454425811768,5.061154008341953,0.6426429650783538,1.8940792582035064,3.0238771936893465,3.934488107919693,0.7670521638393402,0.6459426622390747
0.6010000109672546,5.057611465454102,4.626870632171631,4.482431888580322,4.420144557952881,4.8920416831970215,5.044969853354618,0.6002473218441009,1.7758401019573211,2.939667282819748,3.935581980466843,0.7420968992710113,0.6031931734085082
0.609000027179718,5.043111801147461,4.568061828613281,4.461925029754639,4.416442394256592,4.885089874267578,5.038591667175293,0.6342913353443146,1.94524542927742,3.059604927301407,3.9312842333316804,0.7703606927394867,0.636178743839264
0.5960000157356262,5.053288459777832,4.610371112823486,4.469213485717773,4.41484260559082,4.9043450355529785,5.043227468540892,0.6063452050685882,1.8662326619625091,2.998641400098801,3.9298562095165255,0.7389635727405548,0.6100630023479462
0.6029999852180481,5.045227527618408,4.608622074127197,4.469557285308838,4.415637016296387,4.895789623260498,5.040619879325852,0.6193475432395935,1.9008679099082946,3.015111894130707,3.9308585829734803,0.7496788806915283,0.6224726207256317
0.609000027179718,5.034000396728516,4.588547229766846,4.459577560424805,4.413209915161133,4.871837615966797,5.028872724941,0.6351654012203216,1.983354933977127,3.055304773569107,3.926623590707779,0.7755006630420684,0.6392316424846649
0.6029999852180481,5.035024642944336,4.602650165557861,4.462470054626465,4.414544105529785,4.886468887329102,5.031015155829489,0.6072438936233521,1.8082197289466857,2.975571213245392,3.9319277386665346,0.7399103026390076,0.6123748490810395
0.609000027179718,5.0333967208862305,4.5608625411987305,4.45419454574585,4.412168502807617,4.851032733917236,5.030027100719511,0.6249617505073547,1.8860524463653565,3.0517705249786378,3.9281194972991944,0.7624086904525756,0.6269499273300171
0.6050000190734863,5.030378341674805,4.62556791305542,4.476287364959717,4.41484260559082,4.89204740524292,5.030378299793228,0.6530695469379425,2.051090470075607,3.0657398612499236,3.937911740064621,0.8107946426868439,0.6535065615177155
0.5929999947547913,5.074723720550537,4.595714092254639,4.456274509429932,4.41484260559082,4.890831470489502,5.069137725063367,0.609296889781952,1.8168379979133606,2.96663162279129,3.9267387108802794,0.7443791942596436,0.6141607713699342
0.609000027179718,5.036966800689697,4.585869789123535,4.45082426071167,4.413209915161133,4.8519182205200195,5.007181669253856,0.6314990866184235,2.0163264620304107,3.039424215555191,3.9242096292972564,0.7690717327594757,0.6352566711902619
0.6069999933242798,5.046629428863525,4.581660747528076,4.452996253967285,4.413813591003418,4.8672356605529785,5.022724617442116,0.60750776553154,1.8469948770999909,2.998854518175125,3.927952647447586,0.7379718425273896,0.6148690569400788
0.5910000205039978,5.094241619110107,4.605485916137695,4.485901355743408,4.417202949523926,4.883575916290283,5.082982264436781,0.652614940404892,1.9955839407444,3.0236716759204865,3.9437835705280304,0.8180519831180573,0.65431462931633
0.5910000205039978,5.062041759490967,4.622089862823486,4.465261936187744,4.41484260559082,4.8895039558410645,5.062041260875762,0.6396421658992767,2.0102347004413605,3.041286574602127,3.932920323610306,0.7871228325366973,0.6396421113014221
0.6050000190734863,5.051900863647461,4.585944652557373,4.458978652954102,4.41484260559082,4.845602512359619,5.051900382019579,0.6604343752861023,2.057948718547821,3.0611616473197936,3.9333115916252135,0.8046940665245056,0.6621421566009521
0.6000000238418579,5.06665563583374,4.602463722229004,4.46244478225708,4.415972709655762,4.857857704162598,5.065782879015431,0.628545520067215,1.9453086230754852,3.0419613692760468,3.928600964307785,0.7747882578372955,0.6289098863601684
0.6110000014305115,5.048098564147949,4.565783500671387,4.45298957824707,4.4121809005737305,4.86815881729126,5.0427353379502895,0.6307687320709229,1.8928805747032165,3.0441272416114806,3.9221789994239806,0.7753825345039368,0.634960812330246
0.6029999852180481,5.0603108406066895,4.588812828063965,4.45991325378418,4.413813591003418,4.89429235458374,5.054403704663739,0.637023423910141,1.8447166430950164,2.9813889014720916,3.931963537931442,0.770313059091568,0.6385653455257416
0.5809999704360962,5.152398109436035,4.6451416015625,4.473470687866211,4.415972709655762,4.941841125488281,5.1440714133158325,0.6546071059703827,1.9864171035289764,3.0043457038402557,3.9323900229930877,0.8005694038867951,0.6558324751853943
0.6079999804496765,5.024370193481445,4.5708537101745605,4.456208229064941,4.414059638977051,4.838428974151611,5.014768449267373,0.6220277276039123,1.94205424451828,3.0363813366889953,3.926970335483551,0.7686799492835998,0.6254174456596374
0.6100000143051147,5.036922931671143,4.5748982429504395,4.455780982971191,4.413813591003418,4.872506141662598,5.029670320946723,0.6265309801101685,1.892955099582672,3.036954795360565,3.9258879771232604,0.7662460556030274,0.6297837111949921
0.6110000014305115,5.028201103210449,4.562196731567383,4.451264381408691,4.4127726554870605,4.849732398986816,5.0282008562684055,0.6489677302837372,1.9064301722049712,3.0533831589221956,3.9301059715747835,0.7844201200008393,0.6491784043312073
0.6110000014305115,5.029957294464111,4.586916446685791,4.453038692474365,4.413813591003418,4.867696285247803,5.01881280394271,0.6310688240528106,1.9810991270542144,3.032017229318619,3.927001713037491,0.7680450065135955,0.6342576200962066
0.6069999933242798,5.0401835441589355,4.606940269470215,4.467459201812744,4.415088176727295,4.878932476043701,5.035191309817136,0.6302646186351776,1.910649159193039,3.0239521052837373,3.925827839612961,0.7782420303821563,0.6322949895858764
0.6129999756813049,5.0548906326293945,4.589023590087891,4.461147785186768,4.412581443786621,4.901543617248535,5.044303870040923,0.6572927248477936,1.9600021255016327,3.0353978288173677,3.9348509919643404,0.8166972410678863,0.6601617593765259
0.6169999837875366,5.031159400939941,4.603091239929199,4.464418888092041,4.4136738777160645,4.892345905303955,5.028823908656835,0.7028972496986389,2.0302163352966307,3.089653133392334,3.941499828338623,0.8868697872161865,0.705222373008728
0.6039999723434448,5.055315017700195,4.594733715057373,4.469993591308594,4.4155354499816895,4.860821723937988,5.050672667581588,0.6787551102638245,2.0242776927948,3.044013744354248,3.9384570178985596,0.832134192943573,0.6801264443397522
0.6019999980926514,5.078469753265381,4.601076126098633,4.454617500305176,4.414059638977051,4.880589962005615,5.0690649333372715,0.6152583093643188,1.9686431617736817,3.0118152828216553,3.923205348968506,0.7659330697059631,0.6165222649574279
0.6019999980926514,5.078469753265381,4.601076126098633,4.454617500305176,4.414059638977051,4.880589962005615,5.0690649333372715,0.6152583093643188,1.9686431617736817,3.0118152828216553,3.923205348968506,0.7659330697059631,0.6165222649574279
