0,6.1253166
1,7.040011
2,4.458908
3,4.693151
4,4.444796
5,6.279147
6,9.059229
7,7.1502366
8,11.641086
9,5.883009
10,5.1545544
11,9.613369
12,7.0248
13,4.251521
14,5.3947787
15,4.005776
16,7.213684
17,9.823863
18,4.533985
19,12.917177
20,9.900955
21,4.687661
22,7.426608
23,4.956527
24,8.341017
25,15.155124
26,6.484749
27,4.7257156
28,7.312772
29,7.514516
30,5.8317037
31,9.651885
32,5.559572
33,7.5301237
34,6.208551
35,10.725523
36,7.5925045
37,12.303461
38,10.273499
39,5.6021833
40,5.309163
41,8.238265
42,6.8852367
43,5.3242884
44,9.859165
45,9.545076
46,5.6851587
47,7.819106
48,6.5549793
49,6.158021
50,8.242753
51,6.483895
52,8.376642
53,5.029281
54,5.8451743
55,7.8171024
56,8.566366
57,7.5892496
58,7.358218
59,6.491719
60,9.221062
61,14.226362
62,5.863388
63,6.544979
64,5.20089
65,5.681513
66,10.302131
67,5.4668846
68,7.969836
69,10.928267
70,7.026922
71,6.375932
72,5.748349
73,6.3265224
74,5.734518
75,11.4463415
76,9.639198
77,4.7515116
78,6.2967234
79,5.734457
80,6.5719585
81,6.832077
82,4.915579
83,10.06582
84,15.965346
85,9.055679
86,7.5731254
87,7.1893077
88,6.3062587
89,6.212161
90,6.760142
91,7.3549066
92,7.437245
93,6.610876
94,8.972797
95,6.636871
96,10.427252
97,9.822765
98,10.88356
99,8.724346
100,8.336497
101,7.056917
102,6.208077
103,8.272151
104,4.70926
105,8.23724
106,5.5997033
107,6.7086034
108,9.553784
109,9.933384
110,8.472906
111,8.509798
112,8.165486
113,6.8513975
114,5.744605
115,8.796095
116,6.952832
117,6.4919357
118,5.7030125
119,6.2917104
120,4.826844
121,8.442971
122,8.445938
123,7.528533
124,8.407594
125,6.1792965
126,8.013988
127,7.63978
128,7.111533
129,15.882794
130,6.705898
131,7.500465
132,8.75559
133,5.9313946
134,9.250877
135,8.26241
136,5.3295937
137,9.728325
138,6.366082
139,8.865273
140,7.733256
141,10.55834
142,6.5544367
143,5.5277677
144,8.692675
145,7.8691444
146,6.455123
147,7.2438087
148,4.6425834
149,4.7413445
150,5.853631
151,8.330531
152,8.841879
153,10.519537
154,7.236884
155,6.170763
156,7.370487
157,5.9391756
158,8.587959
159,7.9208984
160,9.366288
161,9.73505
162,8.9425955
163,6.044627
164,7.524448
165,5.89248
166,8.717081
167,5.7833505
168,4.3581667
169,4.587058
170,9.508348
171,4.1616626
172,11.56609
173,6.17035
174,5.3991666
175,7.265503
176,10.094269
177,9.56332
178,8.891233
179,9.613325
180,10.151571
181,6.6393967
182,10.771618
183,8.725861
184,5.9587135
185,6.6836643
186,8.205217
187,5.478121
188,6.309861
189,5.5348682
190,6.2518396
191,4.8570433
192,7.160098
193,9.9806595
194,5.6607924
195,5.5238724
196,6.0255213
197,9.389351
198,9.308893
199,6.354967
200,9.515471
201,6.919263
202,5.434613
203,8.053182
204,15.619749
205,7.0024433
206,8.230017
207,6.1347246
208,6.630589
209,6.616
210,4.9027724
211,10.56321
212,12.911532
213,4.7925057
214,6.056553
215,9.456127
216,4.7272058
217,10.778526
218,9.990063
219,8.28224
220,6.8684354
221,6.1107607
222,7.7259135
223,5.1845694
224,9.767981
225,6.438095
