0,8.887685
1,4.497573
2,7.8820953
3,10.848452
4,8.094108
5,9.937363
6,7.6879926
7,6.164464
8,6.6677275
9,7.832137
10,6.6905136
11,8.844477
12,7.291094
13,7.98077
14,7.137135
15,11.5858135
16,9.568067
17,8.190834
18,5.714277
19,7.6040897
20,6.7673125
21,5.3339925
22,4.63682
23,8.789129
24,6.570586
25,16.254726
26,10.374243
27,7.873912
28,8.062159
29,6.9478865
30,5.870629
31,5.970563
32,8.1824875
33,6.92916
34,8.491409
35,10.530473
36,7.0560904
37,9.246026
38,5.0256705
39,5.103071
40,9.180611
41,9.025169
42,8.588431
43,7.5369744
44,8.848956
45,9.188587
46,5.858684
47,8.448361
48,9.484584
49,7.584818
50,4.9268336
51,9.224839
52,12.47439
53,6.62104
54,7.6497054
55,5.850995
56,10.548325
57,8.175926
58,9.994203
59,10.327595
60,8.403362
61,8.761957
62,11.108354
63,8.051678
64,7.6707444
65,6.289131
66,9.077071
67,7.8006773
68,9.452103
69,7.163203
70,6.6927485
71,9.327542
72,4.793173
73,11.924661
74,7.986761
75,9.44602
76,5.6253543
77,5.858955
78,3.6527576
79,7.4009967
80,6.3749533
81,4.4979568
82,7.5382633
83,10.496808
84,8.1789875
85,6.3459496
86,5.3175955
87,5.446101
88,8.07939
89,9.501646
90,3.958468
91,10.22661
92,6.54643
93,7.7523847
94,9.359382
95,6.9825087
96,10.392814
97,7.765454
98,5.9884253
99,5.486918
100,7.100481
101,9.488965
102,11.833903
103,9.176933
104,8.255473
105,11.103551
106,7.5540066
107,13.634729
108,8.297424
109,7.6192083
110,4.8602166
111,6.0551004
112,7.7041
113,8.358139
114,4.960194
115,9.472528
116,9.542479
117,5.9827204
118,6.6914616
119,9.17754
120,4.396774
121,10.943599
122,7.5547433
123,5.366567
124,5.4244165
125,8.452787
126,7.42838
127,5.514372
128,6.7063947
129,6.486934
130,8.182609
131,7.4322557
132,7.8893337
133,7.138173
134,12.857105
135,11.007965
136,5.464551
137,5.990056
138,8.26039
139,11.297383
140,5.3344874
141,5.7798023
142,7.895777
143,8.336164
144,10.369267
145,6.1096945
146,7.7306857
147,5.8165755
148,9.885971
149,7.9610515
150,4.9090962
151,14.906139
152,9.877243
153,4.902471
154,7.6440773
155,7.7402062
156,8.835151
157,6.7175646
158,5.9956164
159,7.750574
160,6.6660933
161,7.276888
162,4.929543
163,6.899642
164,5.782079
165,8.384979
166,7.813079
167,10.851356
168,4.976368
169,8.32254
170,7.0458336
171,6.0869265
172,8.28257
173,11.154139
174,7.234384
175,4.884021
176,7.0855374
177,7.4247684
178,10.754333
179,5.049629
180,6.227254
181,6.1280913
182,8.434222
183,7.271719
184,9.857801
185,10.226455
186,10.445667
187,5.31324
188,9.165565
189,7.8867025
190,6.1981506
191,6.759264
192,7.8977284
193,7.644124
194,9.239152
195,8.699027
196,11.26898
197,7.666069
198,8.616673
199,10.430296
200,8.815992
201,6.3073306
202,5.991165
203,9.850713
204,9.609871
205,5.8581843
206,5.7393537
207,9.84121
208,8.404348
209,5.4438
210,6.4840183
211,7.371743
212,7.5162106
213,5.65012
214,9.42831
215,4.3805637
216,4.4859157
217,9.443185
218,9.993858
219,6.649855
220,5.467564
221,7.247961
222,7.7432137
223,9.888691
224,9.870863
225,6.0580645
226,8.390381
227,9.132982
228,8.616161
