0,23.54968983788129
1,13.601976662764566
2,16.162463339279466
3,26.88814709728525
4,18.079851252305836
5,20.9116411040528
6,11.851899888683445
7,30.52624272452489
8,18.76949925887768
9,26.29204281304128
10,21.968247098347614
11,11.728175732386262
12,10.316855459534603
13,23.986923771333892
14,25.36474659349415
15,30.109392762755828
16,18.569010019938077
17,30.56184774491485
18,10.672749505969628
19,19.447050017872453
20,23.48833319000238
21,13.69488999900086
22,18.01897260361212
23,32.45092777799365
24,17.924137500149985
25,19.24103445785542
26,17.575651940164136
27,25.377198491055022
28,20.125188542403727
29,13.789676321717819
30,22.05756067758782
31,16.818636170349638
32,27.6460858010975
33,12.806978941281795
34,13.105087133850223
35,22.699902087757575
36,22.271313741995584
37,16.96396351988629
38,17.009912969441224
39,30.529895741996736
40,8.031331525160539
41,12.601075558078934
42,30.640071279710284
43,15.951798962134646
44,21.971904160307727
45,26.75270402797692
46,25.71390211707919
47,13.205646710224832
48,9.822558421720444
49,24.037060686612143
50,22.87497407172665
51,24.089290134825095
52,18.72438146406642
53,18.29098128921332
54,20.758364525337544
55,21.720358020837114
56,20.42872941692794
57,13.847264935311738
58,12.783921257798777
59,20.604079202003565
60,9.769790695313883
61,27.761009183388637
62,28.12473606849183
63,25.610337896474604
64,31.56240736783002
65,18.062840300869073
66,16.572398689592276
67,28.44886345981432
68,14.570384833886202
69,20.2729910568388
70,17.306181627320758
71,26.473571781808083
72,12.264982000938378
73,14.003863868681773
74,24.58530707302887
75,23.46395843544011
76,21.56205212397667
77,18.121515816293574
78,27.046397687244422
79,14.592483266492138
80,15.241570946282788
81,20.16332190397627
82,26.842863535648153
83,19.82845303429995
84,16.32427650481131
85,19.95313820315422
86,10.186040418047272
87,19.484522208010198
88,25.475508760544766
89,17.03861141561828
90,25.42803652403567
91,17.854487107000573
92,22.359845669937744
93,17.776410229537817
94,32.63179157270527
95,18.191307178138654
96,19.570496439829352
97,13.985572507264592
98,26.832644628575792
99,31.54730136505549
100,13.932052747041473
101,22.624642292429854
102,18.051846328154316
103,15.762485002142242
104,16.312544366035816
105,24.31774988363818
106,25.964040505570583
107,13.524251180389056
108,18.524927671666063
109,17.989705929173827
110,27.39421316997886
111,27.690792669205003
112,12.850522021644764
113,18.40786680624653
114,16.543755528670246
115,22.71586675443202
116,21.620714684713406
117,24.25726601471002
118,25.759650803326693
119,13.568464430182622
120,23.715117406504994
121,18.767681912315293
122,25.705880354292464
123,9.303572703566852
124,22.11528256325879
125,22.807678115240726
126,24.86606838474426
127,18.3597884401569
128,29.861067528808704
129,20.2980244498229
130,29.89583353045527
131,27.44483816583013
132,17.942851484868143
133,25.36945732558777
134,26.73768168105018
135,17.90276727573065
136,12.941994256205161
137,24.95521027940947
138,16.382252961692547
139,20.5529441321233
140,26.85541341288227
141,24.535310611830923
142,15.242753518235013
143,20.914084509457343
144,21.079387937607702
145,20.03169831694691
146,17.170539635894507
147,18.678746160823188
148,20.63091326288588
149,9.38089667909978
150,22.451713038793727
151,18.446885515974966
152,22.363561286429714
153,24.40397150395879
154,23.289720160041412
155,20.904183985595868
156,30.781217348844105
157,21.418670272705903
158,16.77578076260074
159,21.2437032461628
160,16.720781976646286
161,27.836549992990935
162,19.6271589390831
163,10.677308786688371
164,15.11907232394343
165,24.03717021416618
166,29.783122140444583
167,23.371555579428357
168,15.234497690793324
169,9.649213672661764
170,22.855521289350275
171,16.563291599570533
172,25.049481048521542
173,13.848320016455668
174,15.55744388439531
175,22.31278122631223
176,17.61930547491544
177,21.60043850086956
178,9.105777519310305
179,19.750365707668042
180,22.226761760691485
181,14.823671517954152
182,29.828978514763453
183,23.82238291697018
184,26.931964173930123
185,28.773459612589733
186,24.88528737875774
187,17.88927238269971
188,17.577283231383174
189,33.1820565344155
190,23.8498981440399
191,19.099552403662763
192,27.244686422807426
193,25.12856964717478
194,18.788011410245513
195,7.616925847049702
196,21.011201347294072
197,20.672201909395472
198,23.99948774962611
199,17.74168590316692
200,19.744117039946882
201,17.709214028349823
202,20.64839250553843
203,15.851028683456564
204,16.939631893316466
205,23.410831709197478
206,24.604157513578684
207,9.33630048798064
208,29.60706355449199
209,29.40190831316458
210,27.16016871880103
211,16.677479201934414
212,13.04231463726244
213,29.249054165140603
214,16.831009644497122
215,16.130946602028335
216,18.5097287685952
217,20.01969439499751
218,23.847193341285536
219,19.828834277826527
220,23.91581887327766
221,9.315167277109998
222,26.338603689924806
223,30.3235052928006
224,14.719746818400512
225,34.25746627071897
226,23.176784540220915
227,23.102153038360527
228,16.11271242241129
229,30.210975367610736
230,26.711516574849714
231,25.766930921739565
232,32.4845452246014
233,19.551708128461133
234,21.49218433707869
235,16.125933517978304
236,15.09174192933178
237,20.0080252258328
238,21.73594750754236
239,13.21248172890543
240,21.367228067761985
241,23.982104162583276
242,14.743851919204088
243,11.580661003959547
244,19.69205137089304
245,15.189452225360645
246,25.189256381955143
247,22.766054187579087
248,33.864812326701134
249,15.736244683846834
250,20.89183605936082
251,8.651263530868116
252,26.348957074411025
253,30.528586453556358
254,15.57574948776546
255,12.027727333246492
256,9.739787851951464
257,12.076890657401124
258,20.946372711993796
259,23.550015072230813
260,24.01657809106085
261,13.666498652482167
262,16.1487048026154
263,27.803220128606075
264,15.115983129515897
265,19.174804002636424
266,12.533945685722065
267,14.610901504129092
268,23.619512778543374
269,22.55644438381548
270,13.967654792622648
271,24.991527497903054
272,19.090268573181472
273,20.042937214051754
274,21.707420934904487
275,20.62484163618828
276,14.197967042829909
277,18.589071715666254
278,24.022327831555906
279,20.2613657226431
280,21.9041613260519
281,22.108993125691157
282,20.787464719657795
283,20.203712067282538
284,24.718594352420247
285,12.440272602116465
