0,6.637878787878788
1,7.194807892004154
2,8.749635376778068
3,6.818181818181818
4,8.386666666666667
5,15.349006073760709
6,16.395253164556962
7,12.0133072483488
8,5.518316326530612
9,9.210714285714285
10,3.778507462686567
11,7.465635303068729
12,7.955479452054795
13,4.346974063400577
14,4.754960317460317
15,9.345829328206772
16,5.233840034095752
17,8.990943396226415
18,6.692909412061569
19,5.008909630886721
20,5.632558139534884
21,5.626683608640406
22,13.362631578947369
23,4.537751937984496
24,6.575
25,7.4368194479615095
26,13.57314629258517
27,10.553583333333334
28,14.43733658526503
29,12.01010101010101
30,7.76661316211878
31,15.182758620689656
32,6.635347892331133
33,9.337483204302215
34,5.557290355074288
35,5.278752052545156
36,7.472222222222222
37,5.430757459831676
38,5.407012195121951
39,8.064798401909727
40,6.65625
41,6.105822837084451
42,10.166666666666666
43,3.9172852071593476
44,12.210904733373278
45,6.2
46,6.257405643007649
47,7.899420995560284
48,5.275616577676074
