acc,top_1,top_2,top_3,top_4,cover_80,top-p,time_top_1,time_top_2,time_top_3,time_top_4,time_cover_80,time_top-p
0.3709999918937683,1.8550798892974854,1.491080641746521,1.3571875095367432,1.3081988096237183,1.7409368753433228,1.664631150920144,1.4746213688850403,2.7973337903022766,4.422217918872834,6.015555454730988,1.8014562859535217,2.038007889032364
0.36500000953674316,1.8470330238342285,1.509989619255066,1.3841263055801392,1.3201262950897217,1.7374671697616577,1.6714769615504337,1.4475010080337525,2.811991874694824,4.424407426834106,6.018475954055786,1.774443928718567,2.074614090681076
0.3499999940395355,1.8538957834243774,1.5042285919189453,1.3799458742141724,1.3205361366271973,1.7567410469055176,1.6672013683445834,1.4433617250919342,2.769838656663895,4.379041041612625,5.967160071611405,1.793698515176773,2.1086214714050295
0.3630000054836273,1.866233468055725,1.5010631084442139,1.3744853734970093,1.3196443319320679,1.7432063817977905,1.6454146567482006,1.4392777009010316,2.7510123772621156,4.3490262551307675,5.946794085025787,1.7837724013328553,2.05810076379776
0.35199999809265137,1.847061038017273,1.5031399726867676,1.3838645219802856,1.3293598890304565,1.7523013353347778,1.630745259523201,1.4345017163753508,2.814299055814743,4.438451716184616,6.041406103849411,1.7976955859661101,2.142287837266922
0.35600000619888306,1.847956895828247,1.5180206298828125,1.3983768224716187,1.3356651067733765,1.7291135787963867,1.659470713169449,1.423769515991211,2.8263405981063845,4.479124707221985,6.087395829200744,1.7545092525482178,2.085589475154877
0.3499999940395355,1.8674607276916504,1.4845377206802368,1.3575341701507568,1.308405876159668,1.7515984773635864,1.7037502613869346,1.430023135662079,2.718733372211456,4.268923820972443,5.883127274036408,1.78424173784256,1.9410970265865326
0.3720000088214874,1.8411492109298706,1.4808542728424072,1.3515225648880005,1.3098368644714355,1.732236385345459,1.6346318542678049,1.4827766871452333,2.834673330783844,4.42162840127945,6.020663664340973,1.8377583479881288,2.0833835847377777
0.328000009059906,1.8589468002319336,1.5379612445831299,1.412959098815918,1.3463255167007446,1.7490696907043457,1.6787003087867278,1.4021232607364655,2.8214958193302153,4.486144352197647,6.114008236169815,1.7424231054782868,2.081252307653427
0.3569999933242798,1.8521026372909546,1.5042128562927246,1.3840727806091309,1.3200373649597168,1.7285888195037842,1.654259679269538,1.444213285446167,2.817908778190613,4.467003359794616,6.0768857145309445,1.7778678083419799,2.0736003727912906
0.36399999260902405,1.8403903245925903,1.4963628053665161,1.3718518018722534,1.308595061302185,1.7269612550735474,1.675597379059433,1.4268369586467744,2.715233674764633,4.291623702764511,5.890812030553818,1.7452684552669526,1.9530170297622682
0.3659999966621399,1.8213860988616943,1.4948475360870361,1.360642433166504,1.313270926475525,1.7278707027435303,1.6465264949745202,1.4302239356040956,2.737611883640289,4.329669111728668,5.933688753604889,1.751498812198639,1.980575963973999
0.33399999141693115,1.8621056079864502,1.529899001121521,1.4062964916229248,1.339005470275879,1.7419188022613525,1.6652649988823367,1.4074114611148834,2.7965941479206085,4.44097638630867,6.032798533678055,1.7622705748081207,2.1130649909973145
0.36000001430511475,1.8298954963684082,1.4928557872772217,1.3826916217803955,1.3217055797576904,1.7145185470581055,1.628666907836425,1.469291188955307,2.8073128249645234,4.448951819181442,6.009931185483932,1.814089157819748,2.1393439955711364
0.3569999933242798,1.8492258787155151,1.5216896533966064,1.40994131565094,1.3481110334396362,1.7392293214797974,1.649871309951124,1.4461944854259492,2.8675691640377043,4.495348647832871,6.109221175909043,1.776292279958725,2.1726300275325774
0.36899998784065247,1.8332315683364868,1.4779068231582642,1.3591609001159668,1.3155966997146606,1.7198328971862793,1.6307795510752507,1.4561271073818207,2.7840403916835785,4.38883990073204,5.985099017858505,1.808021247625351,2.0952617716789246
0.3619999885559082,1.8431483507156372,1.4911118745803833,1.3634905815124512,1.314672827720642,1.7069936990737915,1.6509556722004497,1.4380281317234038,2.7514927732944487,4.367640529870987,5.939737354516983,1.7349015820026397,1.948433145046234
0.36000001430511475,1.8251805305480957,1.491960048675537,1.3842469453811646,1.3265974521636963,1.689065933227539,1.623684521456228,1.4457867922782899,2.791418391704559,4.440964538097382,6.034734088420868,1.7709906878471375,2.052350813150406
0.3610000014305115,1.8235396146774292,1.483659029006958,1.3658244609832764,1.3198357820510864,1.7021536827087402,1.624764870098812,1.4429823434352875,2.7932161366939545,4.409098056554794,6.02058115363121,1.7690704143047333,2.0890341124534606
0.367000013589859,1.830235481262207,1.49685800075531,1.3853029012680054,1.3260232210159302,1.7038596868515015,1.625564988052411,1.4366514563560486,2.8358473658561705,4.477453219890594,6.0929369807243345,1.777349579334259,2.130998658418655
0.35499998927116394,1.847615361213684,1.5218666791915894,1.4017950296401978,1.3367446660995483,1.7273470163345337,1.6493177388027749,1.473110963344574,2.912257601261139,4.5370992913246155,6.135108400821686,1.8154522671699524,2.2152465155124665
0.3529999852180481,1.837172508239746,1.521623134613037,1.394297480583191,1.3431905508041382,1.7377474308013916,1.675699762292134,1.4258155372142791,2.8464387204647066,4.515875413656235,6.133320882558823,1.7794521596431732,2.0817590835094455
0.367000013589859,1.82502019405365,1.4613511562347412,1.3590986728668213,1.3128223419189453,1.7288579940795898,1.6385966003471115,1.4189550521373748,2.7368142249584198,4.317872488737106,5.918906653165817,1.7697782161235809,1.9964688112735747
0.3709999918937683,1.8246573209762573,1.4589436054229736,1.3526179790496826,1.3057180643081665,1.715902328491211,1.6346989672542382,1.4232802293300628,2.7086566588878633,4.286899676084518,5.912044634580612,1.7795185945034027,1.9800844511985778
0.375,1.8194314241409302,1.4824557304382324,1.3672767877578735,1.317445158958435,1.7016255855560303,1.6155570739606797,1.4676746723651886,2.8163678047657013,4.429833829164505,6.020423352479935,1.809216677904129,2.1333319795131684
0.36899998784065247,1.8117382526397705,1.4786499738693237,1.3684990406036377,1.321424961090088,1.6979129314422607,1.6127443269203054,1.448850004196167,2.7961654348373415,4.445552794456482,6.05708309841156,1.7713622732162475,2.069530228376389
0.37599998712539673,1.8102294206619263,1.4785082340240479,1.3678120374679565,1.313996434211731,1.7061498165130615,1.6306192488803324,1.4349598832130432,2.7672431416511536,4.383107180118561,5.9920425362586975,1.7716014332771302,2.0119503531455996
0.36899998784065247,1.8132216930389404,1.489945411682129,1.3753994703292847,1.3150161504745483,1.6909334659576416,1.6264398724491385,1.4549165294170379,2.7865260169506074,4.363342575788498,5.912349514722824,1.8022518680095672,2.078810359477997
0.3580000102519989,1.8054986000061035,1.5142407417297363,1.3965312242507935,1.326552391052246,1.7082774639129639,1.6564077428190214,1.4255396332740784,2.794485231876373,4.4438275303840635,6.051520725727081,1.7574379649162293,2.0130155861377714
0.3630000054836273,1.8312379121780396,1.4955639839172363,1.3846936225891113,1.322717547416687,1.7142778635025024,1.630036293136329,1.4797293145656585,2.8445567090511323,4.454073806524277,6.0606707532405855,1.822650690793991,2.1645959436893465
0.37700000405311584,1.8084815740585327,1.4827747344970703,1.3530640602111816,1.3118189573287964,1.7113571166992188,1.6402863794864428,1.4641322345733643,2.7728583068847654,4.3555578441619875,5.970456048965454,1.728318974494934,1.936273980140686
0.3619999885559082,1.8306807279586792,1.4728951454162598,1.3558307886123657,1.3120479583740234,1.702860951423645,1.6460721832293725,1.4352955079078675,2.7111692881584166,4.303416059017182,5.894469068050385,1.7424766278266908,1.9302469894886018
0.36800000071525574,1.8506991863250732,1.4775432348251343,1.3525524139404297,1.302222728729248,1.7120555639266968,1.6638988291120558,1.4706506690979004,2.756346221923828,4.30555867767334,5.89879655456543,1.7703764400482178,1.96136115193367
0.36899998784065247,1.8257806301116943,1.5067682266235352,1.3860150575637817,1.3280478715896606,1.695008397102356,1.643376168148806,1.4789647772312164,2.9186397507190702,4.520829291582108,6.116060824632645,1.8306556656360626,2.0908647117614745
0.3580000102519989,1.8379974365234375,1.4745570421218872,1.3692171573638916,1.3183650970458984,1.713346242904663,1.622262619342398,1.4435590400695801,2.7818183794021607,4.365753640174866,5.968643654823303,1.7968742742538453,2.059537310361862
0.37700000405311584,1.8324122428894043,1.4680043458938599,1.3545373678207397,1.3121267557144165,1.7043344974517822,1.6465996200423791,1.4605821619033814,2.7721547136306763,4.349025870323181,5.958208704948425,1.7661412010192872,1.91944801735878
0.3720000088214874,1.8136457204818726,1.4734749794006348,1.3580811023712158,1.3177053928375244,1.6919834613800049,1.6357165277002474,1.4534901084899903,2.8040985765457154,4.387207716941833,6.017435759544372,1.7629463376998902,1.944442953824997
0.3580000102519989,1.8343136310577393,1.4811404943466187,1.360291838645935,1.308968186378479,1.7013638019561768,1.642294936678723,1.4169849774837493,2.711554469823837,4.268696250677109,5.836969318151474,1.736969532728195,1.9090933864116668
0.3580000102519989,1.8343136310577393,1.4811404943466187,1.360291838645935,1.308968186378479,1.7013638019561768,1.642294936678723,1.4169849774837493,2.711554469823837,4.268696250677109,5.836969318151474,1.736969532728195,1.9090933864116668
